"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"162276","SN 2024vyo","22:42:22.457","-13:27:01.15","SN Ia","0.078","","","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abipjoh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.7283","g-ZTF","2024-09-22 06:33:35.997","Fritz","","","2024TNSTR3668....1H","2024TNSCR3745....1R","",""
"162271","SN 2024vyj","01:48:24.791","+02:28:57.43","SN Ia","0.04","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abimpmc","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.215","g-ZTF","2024-09-22 10:00:27.002","Fritz","","","2024TNSTR3667....1S","2024TNSCR3872....1F","",""
"162270","SN 2024vyi","00:09:11.762","-00:36:50.64","SN Ia","0.072","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF24abiktwr","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.2528","g-ZTF","2024-09-22 07:06:27.999","Fritz","","","2024TNSTR3667....1S","2024TNSCR3711....1R","",""
"162268","SN 2024vyg","23:32:54.883","+25:44:10.99","SN Ia","0.0977","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF24abipyia","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","Lick-3m - KAST","1","1","","19.8103","g-ZTF","2024-09-22 07:13:15.997","Fritz","","","2024TNSTR3667....1S","2024TNSCR3949....1W","",""
"162267","SN 2024vyf","22:08:27.924","+34:03:30.72","SN Ia-pec","0.07","","","ZTF, ATLAS, Fink, GOTO, LAST, Pan-STARRS","ZTF, ATLAS, GOTO, LAST, Pan-STARRS","ZTF","ATLAS, Fink, GOTO, LAST, Pan-STARRS, ZTF","ZTF24abiiivs","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.9004","g-ZTF","2024-09-22 03:47:35.001","Fritz","","","2024TNSTR3667....1S","2024TNSCR4008....1J","",""
"162265","SN 2024vyd","00:34:22.897","+10:21:07.10","SN Ia","0.04","","","ZTF, ATLAS, Fink, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","TCD","ATLAS, Fink, GOTO, Pan-STARRS, ZTF","ZTF24abikzjx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.2853","g-ZTF","2024-09-22 07:15:18.996","Fritz","","","2024TNSTR3667....1S","2024TNSCR3709....1T","",""
"162254","SN 2024vxs","16:29:54.690","+23:31:41.70","SN Ia","0.0445780009","","","ZTF, ATLAS, GOTO, GaiaAlerts","ZTF, ATLAS, GOTO, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, ZTF","ZTF24abinhbc","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.0149","g-ZTF","2024-09-22 03:29:31.001","Fritz","","","2024TNSTR3667....1S","2024TNSCR3931....1F","",""
"162240","SN 2024vxf","16:01:47.286","+52:48:32.13","SN Ia","0.0885","SDSS J160147.23+524831.7","","ALeRCE, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ALeRCE, ATLAS, GOTO","ZTF24abiiabk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.6927","g-ZTF","2024-09-19 03:48:03.004","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR3741....1J","",""
"162224","SN 2024vwp","17:14:56.010","+08:33:40.79","SN II","0.034","SDSS J171455.89+083341.5","","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF24abijcdx","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.2197","r-ZTF","2024-09-22 04:54:19.002","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR3711....1R","",""
"162223","SN 2024vwo","22:04:50.233","-02:49:40.49","SN Ia","0.12","SDSS J220450.25-024940.4","","ALeRCE","ZTF","None","ALeRCE","ZTF24abikscm","P48 - ZTF-Cam","NOT - ALFOSC","1","1","","19.821","g-ZTF","2024-09-22 06:49:54.002","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR4052....1H","",""
"162221","SN 2024vwm","02:00:57.509","+38:23:49.90","SN Ia","0.049","WISEA J020057.44+382349.5","","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF24abiltvb","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.5253","r-ZTF","2024-09-22 08:15:35.001","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR3745....1R","",""
"162220","SN 2024vwl","03:16:43.440","-15:29:10.36","SN Ia","0.0674","SDSS J031643.50-152910.7","","ALeRCE, Pan-STARRS, GaiaAlerts, ATLAS, GOTO, YSE","ZTF, Pan-STARRS, GaiaAlerts, ATLAS, GOTO","ZTF","ALeRCE, ATLAS, GaiaAlerts, GOTO, Pan-STARRS, YSE","ZTF24abimnpm","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","19.2014","g-ZTF","2024-09-22 09:54:18.999","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR3758....1W","",""
"162217","SN 2024vwi","17:04:20.514","+32:49:55.44","SN Ia-91T-like","0.088124","SDSS J170420.46+324954.3","0.0881243","SGLF, ATLAS, GOTO, YSE","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, SGLF, YSE","ZTF24abicrns","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.978","g-ZTF","2024-09-22 03:24:45.000","Ismael Perez-Fournon","","","2024TNSTR3648....1P","2024TNSCR3741....1J","",""
"162216","SN 2024vwh","07:00:09.776","+33:09:59.12","SN Ia","0.11","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF24abifmph","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.8053","g-ZTF","2024-09-15 11:58:40.995","Fritz","","","2024TNSTR3649....1H","2024TNSCR4112....1J","",""
"162214","SN 2024vwf","07:26:39.592","+45:11:27.77","SN Ia","0.082","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF24abimqwn","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.9982","r-ZTF","2024-09-19 11:13:56.003","Fritz","","","2024TNSTR3649....1H","2024TNSCR3744....1C","",""
"162212","SN 2024vwd","04:39:17.586","-05:41:00.22","SN Ia","0.076","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abineem","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.7801","g-ZTF","2024-09-18 11:28:51.997","Fritz","","","2024TNSTR3649....1H","2024TNSCR3744....1C","",""
"162208","SN 2024vvz","19:52:02.208","-18:08:35.27","SN Ia","0.0518","","","GOTO, ZTF, ATLAS","GOTO, ZTF, ATLAS","DEBASS","ATLAS, GOTO, ZTF","GOTO24gdu","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4, P48 - ZTF-Cam","ANU-2.3m - WiFeS","1","1","","18.87","L-GOTO","2024-09-22 12:20:02.688","GOTO_bot","","","2024TNSTR3644....1K","2024TNSCR3773....1L","",""
"162203","SN 2024vvu","10:04:29.650","+14:45:50.44","SN II","0.023256","","","ZTF, GaiaAlerts, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abihsvi","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.0743","r-ZTF","2024-09-21 12:43:56.997","Fritz","","","2024TNSTR3651....1R","2024TNSCR3932....1S","",""
"162202","SN 2024vvt","01:15:18.106","-11:08:11.16","SN Ia","0.07","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","TCD","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abimkuk","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","19.6638","g-ZTF","2024-09-15 07:55:17.002","Fritz","","","2024TNSTR3649....1H","2024TNSCR3694....1T","",""
"162201","SN 2024vvs","00:06:36.596","+08:22:19.65","SN IIb","0.018","NGC 7834","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF, ePESSTO+","ALeRCE, Pan-STARRS","ZTF24abilpob","P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.2738","r-ZTF","2024-09-22 08:07:21.000","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR3863....1S, 2024TNSCR3861....1G","",""
"162200","SN 2024vvr","06:51:48.014","+27:13:42.80","SN Ia","0.034","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF24abifqbz","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.612","r-ZTF","2024-09-19 11:10:31.995","Fritz","","","2024TNSTR3651....1R","2024TNSCR3723....1W","",""
"162191","SN 2024vvi","21:31:34.595","+07:28:15.49","SN Ia","0.069","","","ZTF","ZTF","ZTF","ZTF","ZTF24abiihsz","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.4554","r-ZTF","2024-09-18 05:36:53.997","Fritz","","","2024TNSTR3649....1H","2024TNSCR3801....1R","",""
"162188","SN 2024vvf","00:01:36.933","-18:12:08.55","SN Ic","0.066","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF24abikstg","P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.5338","r-ZTF","2024-09-16 07:32:59.003","Fritz","","","2024TNSTR3649....1H","2024TNSCR4114....1Q","",""
"162186","SN 2024vvd","23:16:28.263","+21:34:38.81","SN Ia","0.082","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF24abiklnb","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.411","g-ZTF","2024-09-22 06:40:24.003","Fritz","","","2024TNSTR3649....1H","2024TNSCR4113....1R","",""
"162181","SN 2024vuy","22:22:42.707","-03:03:44.99","SN Ia","0.052","","","ZTF, SGLF","ZTF","TCD","SGLF, ZTF","ZTF24abikdmj","P48 - ZTF-Cam","LT - SPRAT","1","1","","18.3545","i-ZTF","2024-09-22 06:27:48.997","Fritz","","","2024TNSTR3651....1R","2024TNSCR3721....1T","",""
"162177","SN 2024vuu","23:14:34.259","+06:33:23.30","SN Ia","0.0212","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","None","ATLAS, GOTO, Pan-STARRS","ATLAS24oiw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-S - GOTO-3, PS2 - GPC2","NOT - ALFOSC","1","1","","17.512","orange-ATLAS","2024-09-21 10:33:59.328","ATLAS_Bot1","","","2024TNSTR3643....1T","2024TNSCR3871....1A","",""
"162162","SN 2024vug","01:50:34.638","-05:58:02.77","SN Ia","0.066","","","ZTF, GOTO, Pan-STARRS, ATLAS","ZTF, GOTO, Pan-STARRS, ATLAS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abihiaw","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.5188","g-ZTF","2024-09-15 10:05:24.996","Fritz","","","2024TNSTR3637....1H","2024TNSCR3695....1F","",""
"162161","SN 2024vuf","07:25:14.090","+42:01:17.15","SN Ia","0.0581","","","ZTF, GaiaAlerts, YSE, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, YSE, ZTF","ZTF24abihkka","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.6009","r-ZTF","2024-09-18 10:42:19.998","Fritz","","","2024TNSTR3637....1H","2024TNSCR3740....1F","",""
"162159","SN 2024vud","08:38:51.670","+76:17:49.24","SN Ia","0.1045","","","ZTF, GOTO, GaiaAlerts","ZTF, GOTO, GaiaAlerts","ZTF","GaiaAlerts, GOTO, ZTF","ZTF24abgoeuh","Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.5682","g-ZTF","2024-09-18 11:19:13.998","Fritz","","","2024TNSTR3639....1R","2024TNSCR3723....1W","",""
"162153","SN 2024vty","20:32:44.995","+22:15:45.44","SN Ia","0.0765","","","GOTO, ALeRCE, ATLAS","GOTO, ZTF, ATLAS","ZTF","ALeRCE, ATLAS, GOTO","GOTO24gbj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.8","L-GOTO","2024-09-21 00:38:10.464","GOTO_bot","","","2024TNSTR3633....1K","2024TNSCR3711....1R","",""
"162128","SN 2024vtb","05:10:02.630","-25:42:53.57","SN Ia","0.05","","","GOTO, ATLAS, GaiaAlerts, ZTF, Pan-STARRS","GOTO, ATLAS, GaiaAlerts, ZTF, Pan-STARRS","TCD","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","GOTO24gak","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.23","L-GOTO","2024-09-19 17:39:40.032","GOTO_bot","","","2024TNSTR3616....1R","2024TNSCR3959....1T","",""
"162127","SN 2024vta","02:47:43.930","-14:52:11.89","SN Ibn","0.066","","","GOTO, ALeRCE, GaiaAlerts, ATLAS, Pan-STARRS","GOTO, ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ePESSTO+","ALeRCE, ATLAS, GaiaAlerts, GOTO, Pan-STARRS","GOTO24gal","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.2","L-GOTO","2024-09-19 16:05:49.344","GOTO_bot","","","2024TNSTR3616....1R","2024TNSCR3861....1G","",""
"162121","SN 2024vsu","09:19:43.317","+33:44:03.08","SN II","0.0203670003","NGC 2830","","ATLAS, GOTO, ZTF, Pan-STARRS","ATLAS, GOTO, ZTF, Pan-STARRS","None, ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","Other - Other, P60 - SEDM","1","1","","17.5","Clear-","2024-09-19 19:39:34.000","Koichi Itagaki","","","2024TNSTR3617....1I","2024TNSCR4246....1B, 2024TNSCR4270....1S","",""
"162101","SN 2024vsi","06:52:55.853","+27:21:58.58","SN Ia","0.0377589986","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF18aagkwgz","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.1416","g-ZTF","2024-09-19 10:18:38.304","ZTF_CLU_PUBLIC","","","2024TNSTR3601....1D","2024TNSCR3723....1W","",""
"162097","SN 2024vsf","04:48:16.552","-20:35:39.70","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","DEBASS","ATLAS, ZTF","ZTF20acvsgsm","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","ANU-2.3m - WiFeS","1","1","","19.1324","g-ZTF","2024-09-13 11:38:36.000","Fritz","","","2024TNSTR3598....1P","2024TNSCR3652....1L","",""
"162094","SN 2024vsd","22:21:48.360","-17:36:38.81","SN Ia","0.071","","","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, ZTF","ZTF24abhzzoq","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-S - GOTO-3, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.3718","r-ZTF","2024-09-18 05:53:32.003","Fritz","","","2024TNSTR3598....1P","2024TNSCR3898....1W","",""
"162092","SN 2024vsb","21:46:03.598","-08:43:01.43","SN Ia","0.13","","","ZTF","ZTF","None","ZTF","ZTF24abhfqms","P48 - ZTF-Cam","NOT - ALFOSC","1","1","","19.9995","r-ZTF","2024-09-12 06:53:50.003","Fritz","","","2024TNSTR3599....1S","2024TNSCR4052....1H","",""
"162091","SN 2024vsa","08:16:44.642","+41:16:00.01","SN Ia","0.04","SDSS J081644.65+411559.4","0.03850134","ALeRCE, GOTO","ZTF, GOTO","TCD","ALeRCE, GOTO","ZTF18adrbsub","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.3256","g-ZTF","2024-09-15 12:35:27.004","ALeRCE","","","2024TNSTR3592....1F","2024TNSCR3655....1T","",""
"162088","SN 2024vrx","08:12:09.380","+41:24:18.44","SN Ia","0.0475","SDSS J081209.36+412418.5","","ALeRCE, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, GOTO, Pan-STARRS","ZTF24abifpxn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.4266","r-ZTF","2024-09-19 11:17:23.001","ALeRCE","","","2024TNSTR3592....1F","2024TNSCR3723....1W","",""
"162082","SN 2024vrr","09:16:44.200","+19:55:57.79","SN Ib","0.025762","","","ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS, BlackGEM","ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS, BlackGEM","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abigauq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.3596","r-ZTF","2024-09-18 12:15:50.996","Fritz","","","2024TNSTR3599....1S","2024TNSCR4009....1S","",""
