"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"126657","SN 2023eoc","16:11:30.265","+52:27:39.89","SN Ia","0.036","WISEA J161130.45+522745.5","","XOSS, ATLAS, ZTF, YSE","XOSS, ATLAS, ZTF, Pan-STARRS","LiONS","ATLAS, Pan-STARRS, XOSS, YSE, ZTF","PSP23F","ATLAS-HKO - ATLAS-02, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","Lijiang-2.4m - YFOSC","1","1","","17.4","Clear-","2023-04-04 19:26:50.784","Mi Zhang","","","2023TNSTR.723....1Z","2023TNSCR.730....1Z","",""
"126656","SN 2023eob","15:31:53.232","-31:10:12.19","SN Ia","0.02225","","","ATLAS","ATLAS","DEBASS","ATLAS","ATLAS23gzx","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ANU-2.3m - WiFeS","1","1","","17.561","orange-ATLAS","2023-04-04 23:43:50.592","ATLAS_Bot1","","","2023TNSTR.717....1T","2023TNSCR.812....1L","",""
"126655","SN 2023eoa","21:31:51.428","-31:44:43.33","SN Ia","0.069","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS23gxz","ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.607","orange-ATLAS","2023-04-05 02:54:47.232","ATLAS_Bot1","","","2023TNSTR.717....1T","2023TNSCR.839....1P","",""
"126654","SN 2023enz","21:13:06.094","-01:22:43.02","SN","0.04689","","","ATLAS, YSE, ZTF","ATLAS, Pan-STARRS, ZTF","UCSC","ATLAS, Pan-STARRS, YSE, ZTF","ATLAS23gxy","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS1 - GPC1","Keck2 - ESI","1","1","","18.159","orange-ATLAS","2023-04-05 09:10:37.632","ATLAS_Bot1","","","2023TNSTR.717....1T","2023TNSCR1802....1T","",""
"126649","SN 2023env","19:06:14.567","-25:04:58.03","SN Ia","0.05","","","ATLAS, ALeRCE","ATLAS, ZTF","TCD","ALeRCE, ATLAS","ATLAS23gub","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.419","orange-ATLAS","2023-04-03 07:59:55.392","ATLAS_Bot1","","","2023TNSTR.714....1T","2023TNSCR.731....1T","",""
"126645","SN 2023enr","05:31:39.950","-10:23:34.83","SN II","0.009073","","","ATLAS","ATLAS","Global SN Project","ATLAS","ATLAS23gsr","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","FTN - FLOYDS-N, FTS - FLOYDS-S","1","1","","17.2","orange-ATLAS","2023-04-03 19:19:03.360","ATLAS_Bot1","","","2023TNSTR.714....1T","2023TNSCR.729....1N, 2023TNSCR.786....1N","",""
"126623","SN 2023emv","21:47:01.643","+43:00:34.62","SN Ib/c","0.042","WISEA J214701.74+430031.8","","ALeRCE","ZTF","ZTF","ALeRCE","ZTF23aaefqrs","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","20.3831","r-ZTF","2023-04-02 12:10:42.997","ALeRCE","","","2023TNSTR.707....1F","2023TNSCR1770....1S","",""
"126619","SN 2023emr","08:05:16.552","+81:43:08.85","SN IIn","0.148","","","ZTF","ZTF","ZTF","ZTF","ZTF23aadtvmb","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.09","r-ZTF","2023-03-27 08:49:55.200","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR1181....1W","",""
"126618","SN 2023emq","13:34:22.033","-23:43:51.45","SN Icn","0.031","","","ATLAS, ALeRCE","ATLAS, ZTF","Global SN Project","ALeRCE, ATLAS","ATLAS23ftq","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","FTS - FLOYDS-S","1","1","","18.159","orange-ATLAS","2023-04-01 23:27:22.176","ATLAS_Bot1","","","2023TNSTR.698....1T","2023TNSCR.725....1P","",""
"126608","SN 2023emg","22:55:14.085","+36:40:26.99","SN II","0.0188","","","ZTF","ZTF","ZTF","ZTF","ZTF23aaefrgo","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.0797","r-ZTF","2023-04-02 12:22:56.352","ZTF_CLU_PUBLIC","","","2023TNSTR.702....1D","2023TNSCR1142....1D","",""
"126605","SN 2023emd","10:04:54.280","+37:21:26.32","SN Ia","0.033727","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts, Fink","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, Pan-STARRS, ZTF","ZTF23aaeeawl","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.32","r-ZTF","2023-04-02 06:12:57.600","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR.804....1F","",""
"126604","SN 2023emc","08:40:25.393","+71:57:21.89","SN Ia","0.066","","","ZTF","ZTF","ZTF","ZTF","ZTF23aaedsfn","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.12","r-ZTF","2023-04-02 04:56:38.400","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR.817....1F","",""
"126603","SN 2023emb","12:07:36.727","+26:59:14.98","SN Ia","0.049154","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF18aaqjqqc","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","18.73","g-ZTF","2023-03-27 10:59:31.200","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR.907....1P","",""
"126602","SN 2023ema","08:46:02.500","+52:31:59.38","SN Ia","0.052971","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS, Fink, ZTF","ZTF23aaedrcn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.62","r-ZTF","2023-04-02 04:55:12.000","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR1013....1J","",""
"126596","SN 2023elu","10:45:38.017","+54:02:00.29","SN Ia","0.076","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF23aadwhmn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.28","g-ZTF","2023-03-28 05:15:21.600","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR.804....1F","",""
"126595","SN 2023elt","07:10:35.842","+70:57:10.64","SN Ia","0.06","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF23aaedrzc","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.32","r-ZTF","2023-04-02 04:56:38.400","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR.817....1F","",""
"126594","SN 2023els","07:25:39.829","+20:04:19.27","SN Ia","0.06","","","ZTF, ATLAS","ZTF, ATLAS","TCD","ATLAS, ZTF","ZTF23aadtfgp","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","INT-2.5m - IDS","1","1","","18.4","r-ZTF","2023-03-27 04:10:33.600","ZTF_Bot1","","","2023TNSTR.701....1F","2023TNSCR.716....1B","",""
"126581","SN 2023elg","15:47:03.920","-11:45:17.14","SN Ia","0.056","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS23evd","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","19.628","cyan-ATLAS","2023-04-01 00:38:59.712","ATLAS_Bot1","","","2023TNSTR.691....1T","2023TNSCR.826....1K","",""
"126577","SN 2023elc","19:58:36.754","-11:40:56.05","SN Ia","0.081","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS23euw","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","19.192","cyan-ATLAS","2023-04-01 03:22:41.664","ATLAS_Bot1","","","2023TNSTR.691....1T","2023TNSCR.839....1P","",""
"126576","SN 2023elb","10:35:17.430","-44:10:24.53","SN II","0.0203","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","DEBASS","ATLAS, GaiaAlerts","ATLAS23eup","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric","ANU-2.3m - WiFeS","1","1","","18.177","orange-ATLAS","2023-04-01 03:52:05.952","ATLAS_Bot1","","","2023TNSTR.691....1T","2023TNSCR.719....1M","",""
"126571","SN 2023ekx","09:41:11.980","+63:35:40.85","SN II","0.05","","","Pan-STARRS, ZTF, GaiaAlerts","Pan-STARRS, ZTF, GaiaAlerts","ZTF","GaiaAlerts, Pan-STARRS, ZTF","PS23bdw","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.05","i-P1","2023-03-31 07:19:23.232","PS1_Bot1","","","2023TNSTR.694....1C","2023TNSCR.877....1W","",""
"126519","SN 2023eix","15:36:29.020","+14:22:16.25","SN Ia","0.14","","","Pan-STARRS, YSE","Pan-STARRS","SCAT","Pan-STARRS, YSE","PS23bcw","PS1 - GPC1","UH88 - SNIFS","1","1","","20.09","w-P1","2023-03-30 14:20:34.368","PS1_Bot1","","","2023TNSTR.689....1C","2023TNSCR.828....1H","",""
"126518","SN 2023eiw","12:28:46.200","+46:31:15.64","SN Ic-BL","0.025142","","","Pan-STARRS, GaiaAlerts, ZTF, ATLAS","Pan-STARRS, GaiaAlerts, ZTF, ATLAS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","PS23bcs","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.53","i-P1","2023-03-30 09:42:21.888","PS1_Bot1","","","2023TNSTR.689....1C","2023TNSCR.778....1S","",""
"126511","SN 2023eip","16:52:16.500","+23:37:40.48","SN II","0.0348110013","","","ATLAS, ZTF, GaiaAlerts, Pan-STARRS, YSE","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","TCD, ZTF","ATLAS, GaiaAlerts, Pan-STARRS, YSE, ZTF","ATLAS23eor","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","INT-2.5m - IDS, P60 - SEDM","1","1","","18.735","orange-ATLAS","2023-03-30 08:57:07.200","ATLAS_Bot1","","","2023TNSTR.687....1T","2023TNSCR.716....1B, 2023TNSCR.768....1S","",""
"126504","SN 2023eii","20:43:50.830","-01:52:39.72","SN Ia","0.0217","","","GaiaAlerts, ATLAS, YSE, Pan-STARRS, ZTF","GaiaAlerts, ATLAS, Pan-STARRS, ZTF","YSE","ATLAS, GaiaAlerts, Pan-STARRS, YSE, ZTF","Gaia23bhs","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","17.07","G-Gaia","2023-03-17 07:00:28.800","Gaia_Bot1","","","2023TNSTR.676....1H","2023TNSCR.741....1A","",""
"126480","SN 2023ehl","20:25:10.680","+05:15:24.41","SN Ia","0.016","UGC 11555","0.016158","ASAS-SN, GaiaAlerts, ATLAS, ZTF, Pan-STARRS","ASAS-SN, GaiaAlerts, ATLAS, ZTF, Pan-STARRS","YSE","ASAS-SN, ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ASASSN-23ch","ASASSN-1 - Brutus, ASASSN-3 - Paczynski, ASASSN-4 - Leavitt, ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","17.2","g-Sloan","2023-03-29 09:21:36.000","Krzysztof Stanek","","","2023TNSTR.674....1S","2023TNSCR.705....1A","",""
"126462","SN 2023egt","13:25:48.169","-30:42:38.12","SN Ia","0.045","","","ATLAS, MASTER","ATLAS, MASTER","DEBASS","ATLAS, MASTER","ATLAS23enw","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Other - Other","ANU-2.3m - WiFeS","1","1","","19.342","orange-ATLAS","2023-03-24 04:38:54.816","ATLAS_Bot1","","","2023TNSTR.675....1T","2023TNSCR.740....1L","",""
"126461","SN 2023egs","19:51:59.647","+59:06:10.09","SN Ia","0.0647","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF23aadqhae","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.16","r-ZTF","2023-03-18 11:42:43.200","ZTF_Bot1","","","2023TNSTR.680....1F","2023TNSCR.961....1S","",""
"126459","SN 2023egq","16:54:36.578","+37:56:44.70","SN Ia","0.063","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS23enl","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.45","orange-ATLAS","2023-03-30 08:38:30.048","ATLAS_Bot1","","","2023TNSTR.675....1T","2023TNSCR.706....1F","",""
"126450","SN 2023egj","12:43:08.380","-02:52:40.84","SN Ia","0.05","","","ATLAS, ALeRCE","ATLAS, ZTF","TCD","ALeRCE, ATLAS","ATLAS23eng","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","INT-2.5m - IDS","1","1","","17.733","orange-ATLAS","2023-03-29 21:33:34.848","ATLAS_Bot1","","","2023TNSTR.675....1T","2023TNSCR.716....1B","",""
"126421","SN 2023efg","21:05:19.680","-10:28:17.40","SN II","0.025","","","GaiaAlerts, ATLAS, ALeRCE, Pan-STARRS","GaiaAlerts, ATLAS, ZTF, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","Gaia23bfi","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.29","G-Gaia","2023-03-21 07:12:00.000","Gaia_Bot1","","","2023TNSTR.665....1H","2023TNSCR1141....1S","",""
"126407","SN 2023ees","13:18:29.620","+47:11:36.82","SN Ia","0.05","MCG+08-24-104","0.05817","ALeRCE, GaiaAlerts, Pan-STARRS, ATLAS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","TCD","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF23aadrudf","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","INT-2.5m - IDS","1","1","","19.8576","g-ZTF","2023-03-26 09:17:15.996","ALeRCE","","","2023TNSTR.663....1M","2023TNSCR.716....1B","",""
"126402","SN 2023een","13:24:33.588","+16:32:46.28","SN Ia","0.082","SDSS J132433.39+163240.5","0.08224391","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF23aaeauii","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.913","g-ZTF","2023-03-29 07:11:10.000","ALeRCE","","","2023TNSTR.663....1M","2023TNSCR.751....1Q","",""
"126401","SN 2023eem","15:05:14.538","+20:34:55.19","SN Ia","0.066","SDSS J150514.53+203454.8","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF23aaeavsh","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.5964","g-ZTF","2023-03-29 07:50:46.000","ALeRCE","","","2023TNSTR.663....1M","2023TNSCR.886....1F","",""
"126397","SN 2023eei","14:50:18.597","-12:31:17.33","SN Ia","0.08","2MASX J14501843-1231163","0.06906","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE, Pan-STARRS","ZTF23aaeaxgr","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.5825","g-ZTF","2023-03-29 07:57:35.001","ALeRCE","","","2023TNSTR.663....1M","2023TNSCR.706....1F","",""
"126390","SN 2023eeb","16:00:37.329","+19:42:52.13","SN Ic","0.0415","WISEA J160037.32+194253.7","","ALeRCE, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","UCSC","ALeRCE, ATLAS, Pan-STARRS, YSE","ZTF23aaecgwh","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","19.253","r-ZTF","2023-03-29 10:09:04.003","ALeRCE","","","2023TNSTR.663....1M","2023TNSCR.875....1T","",""
"126381","SN 2023eds","20:55:29.190","-01:13:43.90","SN II","0.012","","","GaiaAlerts, ATLAS, YSE, ALeRCE, Pan-STARRS","GaiaAlerts, ATLAS, Pan-STARRS, ZTF","YSE","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS, YSE","Gaia23bel","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","NOT - ALFOSC","1","1","","16.18","G-Gaia","2023-03-19 13:01:55.200","Gaia_Bot1","","","2023TNSTR.665....1H","2023TNSCR.741....1A","",""
"126364","SN 2023edc","13:35:57.952","+33:28:17.12","SN Ia","0.024","","","Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","OxQUB","ATLAS, Pan-STARRS","PS23bcb","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, PS1 - GPC1","LT - SPRAT","1","1","","18.12","w-P1","2023-03-28 12:26:04.704","PS1_Bot1","","","2023TNSTR.668....1C","2023TNSCR.703....1S","",""
"126363","SN 2023edb","15:08:10.783","+20:10:52.02","SN II","0.0441","MCG+03-39-007","0.04274","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","UCSC","ALeRCE, ATLAS, Pan-STARRS","ZTF23aaeavsv","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","SOAR - Goodman","1","1","","19.6028","g-ZTF","2023-03-29 07:50:05.004","ALeRCE","","","2023TNSTR.662....1M","2023TNSCR.685....1D","",""
"126358","SN 2023ecw","16:34:55.750","+73:05:42.29","SN Ia","0.04","","","ATLAS, GaiaAlerts, ZTF","ATLAS, GaiaAlerts, ZTF","SCAT","ATLAS, GaiaAlerts, ZTF","ATLAS23emo","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.587","orange-ATLAS","2023-03-28 12:18:30.240","ATLAS_Bot1","","","2023TNSTR.664....1T","2023TNSCR.828....1H","",""
"126354","SN 2023ecs","11:56:07.686","+49:25:35.43","SN Ia","0.052871","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS23emi","ATLAS-HKO - ATLAS-02","UH88 - SNIFS","1","1","","18.517","orange-ATLAS","2023-03-28 09:04:26.976","ATLAS_Bot1","","","2023TNSTR.656....1T","2023TNSCR.671....1D","",""
"126350","SN 2023eco","07:38:42.436","+48:34:13.76","SN Ia","0.049","SDSS J073843.44+483418.6","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF23aadvulr","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.3227","r-ZTF","2023-03-28 03:50:44.002","ALeRCE","","","2023TNSTR.655....1M","2023TNSCR.706....1F","",""
"126345","SN 2023ecj","10:26:48.641","+31:46:22.86","SN Ia","0.051","SDSS J102648.64+314622.9","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF23aadwigb","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6704","g-ZTF","2023-03-28 05:20:01.000","ALeRCE","","","2023TNSTR.655....1M","2023TNSCR.757....1F","",""
"126344","SN 2023eci","10:21:25.762","+24:30:31.68","SN Ia","0.067","SDSS J102125.67+243034.3","","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF23aadwitm","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.3679","g-ZTF","2023-03-28 05:21:27.003","ALeRCE","","","2023TNSTR.655....1M","2023TNSCR.757....1F","",""
"126343","SN 2023ech","10:46:03.014","+18:28:20.73","SN Ia","0.074","SDSS J104603.02+182820.1","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF23aadwiyy","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.7947","g-ZTF","2023-03-28 05:22:08.000","ALeRCE","","","2023TNSTR.655....1M","2023TNSCR.748....1F","",""
"126336","SN 2023eca","10:54:15.158","+27:52:55.19","SN Ia","0.06414","SDSS J105415.05+275255.2","0.06413823","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF23aadxrid","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5497","g-ZTF","2023-03-28 06:37:57.996","ALeRCE","","","2023TNSTR.655....1M","2023TNSCR.864....1P","",""
"126335","SN 2023ebz","17:14:47.660","+41:58:33.35","SN Ia","0.06","","","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS, GaiaAlerts, Pan-STARRS","TCD","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS23emc","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, PS1 - GPC1","INT-2.5m - IDS","1","1","","18.441","orange-ATLAS","2023-03-28 13:07:33.024","ATLAS_Bot1","","","2023TNSTR.656....1T","2023TNSCR.716....1B","",""
