"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"167590","SN 2024acxh","12:13:16.025","-06:08:05.38","SN IIn","0.09","WISEA J121316.00-060804.5","","ALeRCE, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF","ALeRCE, ATLAS, BlackGEM, GOTO, Pan-STARRS","ZTF24abuvlqg","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-1, GOTO-S - GOTO-3, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","20.2136","g-ZTF","2024-11-30 12:26:03.002","ALeRCE","","","2024TNSTR4706....1F","2025TNSCR1236....1R","",""
"167487","SN 2024acti","05:56:52.326","-70:06:07.25","SN Ia","0.07","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS, GOTO","ATLAS24qvm","ATLAS-CHL - ATLAS-04, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","19.215","cyan-ATLAS","2024-11-30 04:46:24.960","ATLAS_Bot1","","","2024TNSTR4693....1T","2024TNSCR4837....1D","",""
"167480","SN 2024actb","06:40:08.924","-22:18:46.24","SN Ia","0.06","","","ATLAS, GOTO, Pan-STARRS, ZTF, BlackGEM","ATLAS, GOTO, Pan-STARRS, ZTF, BlackGEM","ePESSTO+","ATLAS, BlackGEM, GOTO, Pan-STARRS, ZTF","ATLAS24qve","ATLAS-CHL - ATLAS-04, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.195","cyan-ATLAS","2024-11-28 06:01:09.984","ATLAS_Bot1","","","2024TNSTR4693....1T","2024TNSCR4787....1S","",""
"167461","SN 2024acsi","14:30:52.520","+12:36:52.78","SN IIb","0.02632","KUG 1428+12","0.026324","XOSS, ZTF, GOTO, GaiaAlerts, ATLAS, YSE, Pan-STARRS, BlackGEM","XOSS, ZTF, GOTO, GaiaAlerts, ATLAS, Pan-STARRS, BlackGEM","TCD","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, XOSS, ZTF","KATS24W019","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.29","Clear-","2024-11-29 23:16:56.640","Mi Zhang","","","2024TNSTR4697....1Z","2024TNSCR4956....1T","",""
"167459","SN 2024acsg","13:23:43.668","-16:21:31.82","SN II","0.027","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abuhlzm","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.0308","r-ZTF","2024-11-26 13:16:55.004","Fritz","","","2024TNSTR4700....1S","2025TNSCR..84....1S","",""
"167456","SN 2024acsd","09:36:20.503","+23:45:00.33","SN Ic-BL","0.021748","NGC 2927","0.025147","XOSS, ZTF, ATLAS, GOTO, Pan-STARRS","XOSS, ZTF, ATLAS, GOTO, Pan-STARRS","ePESSTO+, ZTF","ATLAS, GOTO, Pan-STARRS, XOSS, ZTF","PSP24ac","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.61","Clear-","2024-11-29 21:02:52.800","Lanhe Ding","","","2024TNSTR4698....1M","2024TNSCR4787....1S, 2024TNSCR4802....1S","",""
"167455","SN 2024acsc","14:02:37.250","-02:09:10.12","SN Ia","0.054","","","ZTF, GOTO, GaiaAlerts, ATLAS, BlackGEM, Pan-STARRS, WFST","ZTF, GOTO, GaiaAlerts, ATLAS, BlackGEM, Pan-STARRS, WFST","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, WFST, ZTF","ZTF24abuvnmi","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, BG3 - BlackGEM-Cam3, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1, WFST - WFST-WFC","P60 - SEDM","1","1","","19.1566","r-ZTF","2024-11-26 13:23:05.003","Fritz","","","2024TNSTR4701....1R","2024TNSCR5144....1F","",""
"167454","SN 2024acsb","11:36:39.355","+57:01:13.02","SN II","0.045","","","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abutkox","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.712","g-ZTF","2024-11-30 09:11:15.000","Fritz","","","2024TNSTR4699....1G","2024TNSCR5059....1S","",""
"167452","SN 2024acrz","13:41:52.130","+29:41:41.39","SN Ia","0.044","","","ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abualfb","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","17.8023","r-ZTF","2024-11-25 12:43:37.997","Fritz","","","2024TNSTR4700....1S","2024TNSCR4765....1F","",""
"167417","SN 2024acqq","09:00:54.549","-08:13:00.88","SN Ia","0.12","","","ZTF, ATLAS, Fink, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","Fink","ATLAS, Fink, GOTO, Pan-STARRS, ZTF","ZTF24abugiqv","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","ANU-2.3m - WiFeS","1","1","","20.1119","r-ZTF","2024-11-23 09:58:24.003","Fritz","","","2024TNSTR4700....1S","2024TNSCR4944....1M","",""
"167411","SN 2024acqk","02:00:13.890","+13:03:18.65","SN Ia","0.08","","","ZTF, Pan-STARRS, ATLAS, GOTO, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GOTO, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abuonfe","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.5157","g-ZTF","2024-11-29 05:04:40.002","Fritz","","","2024TNSTR4700....1S","2024TNSCR5145....1P","",""
"167392","SN 2024acpr","08:56:11.180","+41:20:34.78","SN Ia","0.1","","","ATLAS, ZTF, GOTO, LAST, Pan-STARRS","ATLAS, ZTF, GOTO, LAST, Pan-STARRS","ZTF","ATLAS, GOTO, LAST, Pan-STARRS, ZTF","ATLAS24qul","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.406","cyan-ATLAS","2024-11-29 11:46:39.072","ATLAS_Bot1","","","2024TNSTR4678....1T","2025TNSCR..39....1S","",""
"167384","SN 2024acpj","13:42:04.199","+60:45:46.76","SN Ia","0.09","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF24abuqraz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1065","r-ZTF","2024-11-25 12:47:01.003","Fritz","","","2024TNSTR4686....1R","2024TNSCR4728....1F","",""
"167381","SN 2024acpg","00:43:10.659","-09:03:23.04","SN Ia","0.05773165","","","ATLAS, BlackGEM, GOTO, ZTF","ATLAS, BlackGEM, GOTO, ZTF","ZTF","ATLAS, BlackGEM, GOTO, ZTF","ATLAS24qty","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-2, GOTO-S - GOTO-4, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.508","cyan-ATLAS","2024-11-29 01:56:20.256","ATLAS_Bot1","","","2024TNSTR4678....1T","2024TNSCR4934....1F","",""
"167362","SN 2024acon","00:17:41.088","+22:28:34.50","SN Ia","0.0907","","","ZTF, GOTO","ZTF, GOTO","ZTF","GOTO, ZTF","ZTF24abubygj","GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.2956","r-ZTF","2024-11-26 03:07:37.004","Fritz","","","2024TNSTR4685....1S","2024TNSCR4958....1C","",""
"167353","SN 2024acoe","05:24:47.994","+17:57:38.90","SN Ia","0.03","","","ATLAS, GOTO","ATLAS, GOTO","SCAT","ATLAS, GOTO","ATLAS24qsz","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-4","UH88 - SNIFS","1","1","","18.569","cyan-ATLAS","2024-11-27 09:59:49.920","ATLAS_Bot1","","","2024TNSTR4670....1T","2024TNSCR4689....1A","",""
"167340","SN 2024acnr","13:26:44.041","+16:51:42.47","SN Ia","0.027483","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","None","ATLAS, GOTO, Pan-STARRS","ATLAS24qrz","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, PS1 - GPC1","Other - Other","1","1","","17.709","cyan-ATLAS","2024-11-27 15:04:41.664","ATLAS_Bot1","","","2024TNSTR4658....1T","2024TNSCR4703....1B","",""
"167339","SN 2024acnq","10:22:59.753","+20:39:43.08","SN Ia","0.13","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ePESSTO+","ATLAS, Pan-STARRS, ZTF","ATLAS24qry","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.41","cyan-ATLAS","2024-11-27 13:57:59.616","ATLAS_Bot1","","","2024TNSTR4658....1T","2024TNSCR4716....1G","",""
"167338","SN 2024acnp","11:06:29.740","+32:04:17.58","SN Ia","0.035","","","ATLAS, ZTF, GOTO, Pan-STARRS, GaiaAlerts","ATLAS, ZTF, GOTO, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ATLAS24qrw","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.777","cyan-ATLAS","2024-11-27 13:38:22.848","ATLAS_Bot1","","","2024TNSTR4658....1T","2024TNSCR4765....1F","",""
"167260","SN 2024ackp","03:01:03.894","+20:29:44.91","SN II","0.0539","","","ATLAS, ZTF, GOTO, Pan-STARRS","ATLAS, ZTF, GOTO, Pan-STARRS","ePESSTO+","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS24qrg","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.06","cyan-ATLAS","2024-11-27 09:35:16.800","ATLAS_Bot1","","","2024TNSTR4658....1T","2024TNSCR4817....1S","",""
"167258","SN 2024ackn","03:53:27.585","-26:10:22.16","SN Ia","0.0696","","","YSE, ATLAS, GOTO, Pan-STARRS","Pan-STARRS, ATLAS, GOTO","ePESSTO+","ATLAS, GOTO, Pan-STARRS, YSE","PS24lof","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","20","r-P1","2024-11-27 10:04:18.624","YSE_Bot1","","","2024TNSTR4664....1J","2024TNSCR4817....1S","",""
"167254","SN 2024ackj","04:34:38.110","-28:54:24.16","SN Ia-91T-like","0.081","","","ATLAS, GOTO, GaiaAlerts","ATLAS, GOTO, GaiaAlerts","ePESSTO+","ATLAS, GaiaAlerts, GOTO","ATLAS24qqr","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-3","ESO-NTT - EFOSC2-NTT","1","1","","19.007","cyan-ATLAS","2024-11-27 05:11:24.864","ATLAS_Bot1","","","2024TNSTR4658....1T","2024TNSCR4773....1D","",""
"167252","SN 2024ackh","04:48:59.030","-32:07:37.42","SN II","0.042","","","ATLAS, GOTO, GaiaAlerts, Pan-STARRS","ATLAS, GOTO, GaiaAlerts, Pan-STARRS","SCAT, ePESSTO+","ATLAS, GaiaAlerts, GOTO, Pan-STARRS","ATLAS24qqp","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-3, GOTO-S - GOTO-4, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, UH88 - SNIFS","1","1","","18.649","cyan-ATLAS","2024-11-27 04:25:47.712","ATLAS_Bot1","","","2024TNSTR4658....1T","2024TNSCR4689....1A, 2024TNSCR4774....1D","",""
"167248","SN 2024ackd","10:14:40.983","-09:56:25.72","SN II","0.031415","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abuhiar","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.5652","g-ZTF","2024-11-22 11:18:37.995","Fritz","","","2024TNSTR4665....1W","2024TNSCR4766....1S","",""
"167245","SN 2024acka","14:27:42.730","+31:50:55.79","SN Ia","0.085","","","GaiaAlerts, ATLAS, ZTF, GOTO","GaiaAlerts, ATLAS, ZTF, GOTO","ZTF","ATLAS, GaiaAlerts, GOTO, ZTF","Gaia24dlo","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.77","G-Gaia","2024-11-24 20:41:16.800","Gaia_Bot1","","","2024TNSTR4660....1H","2024TNSCR4776....1F","",""
"167179","SN 2024achm","11:04:16.644","-06:57:52.28","SN Ia","0.09","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS24qqg","ATLAS-HKO - ATLAS-02","ESO-NTT - EFOSC2-NTT","1","1","","18.947","orange-ATLAS","2024-11-26 15:16:30.144","ATLAS_Bot1","","","2024TNSTR4638....1T","2024TNSCR4799....1D","",""
"167176","SN 2024achj","09:52:53.170","-07:20:43.86","SN II","0.048","","","ATLAS, BlackGEM, GOTO, Pan-STARRS","ATLAS, BlackGEM, GOTO, Pan-STARRS","SCAT","ATLAS, BlackGEM, GOTO, Pan-STARRS","ATLAS24qqd","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-2, PS2 - GPC2","UH88 - SNIFS","1","1","","18.791","orange-ATLAS","2024-11-26 14:57:32.256","ATLAS_Bot1","","","2024TNSTR4638....1T","2024TNSCR4689....1A","",""
"167156","SN 2024acgp","05:01:20.180","-55:16:07.10","SN Ia","0.035","","","GOTO, ATLAS, GaiaAlerts","GOTO, ATLAS, GaiaAlerts","ePESSTO+","ATLAS, GaiaAlerts, GOTO","GOTO24ilg","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, GOTO-S - GOTO-3","ESO-NTT - EFOSC2-NTT","1","1","","19.13","L-GOTO","2024-11-24 17:19:01.920","GOTO_bot","","","2024TNSTR4641....1K","2024TNSCR4787....1S","",""
