"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"149596","SN 2024geu","17:08:28.997","+09:44:29.59","SN Ia","0.04","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS24fon","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.192","orange-ATLAS","2024-04-09 12:59:23.136","ATLAS_Bot1","","","2024TNSTR1005....1T","2024TNSCR1171....1F","",""
"149591","SN 2024gep","14:28:35.521","-37:35:39.39","SN Ia-pec","0.012","","","ATLAS, SGLF","ATLAS, SGLF","ePESSTO+","ATLAS, SGLF","ATLAS24foi","ATLAS-CHL - ATLAS-04, LCO1m - Sinistro","ESO-NTT - EFOSC2-NTT","1","1","","17.376","orange-ATLAS","2024-04-10 04:04:46.272","ATLAS_Bot1","","","2024TNSTR1005....1T","2024TNSCR1758....1M","",""
"149551","SN 2024gdb","12:39:09.898","+13:28:21.70","SN Ia","0.078","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS, Pan-STARRS","ATLAS24foc","ATLAS-HKO - ATLAS-02, PS1 - GPC1","UH88 - SNIFS","1","1","","18.698","orange-ATLAS","2024-04-09 08:42:32.832","ATLAS_Bot1","","","2024TNSTR.989....1T","2024TNSCR1014....1D","",""
"149550","SN 2024gda","10:46:52.550","+11:50:11.06","SN Ia","0.0543","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ePESSTO+","ATLAS, Pan-STARRS","ATLAS24fob","ATLAS-HKO - ATLAS-02, Other - Other, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.426","orange-ATLAS","2024-04-09 07:54:54.720","ATLAS_Bot1","","","2024TNSTR.989....1T","2024TNSCR1012....1D","",""
"149516","SN 2024gbt","12:37:59.580","-27:26:04.60","SN Ia","0.02","","","ZTF, BlackGEM, Fink, Pan-STARRS, GaiaAlerts","ZTF, BlackGEM, Pan-STARRS, GaiaAlerts","ePESSTO+","BlackGEM, Fink, GaiaAlerts, Pan-STARRS, ZTF","ZTF24aaindpx","BG2 - BlackGEM-Cam2, Gaia - Gaia-photometric, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","20.3163","g-ZTF","2024-04-07 07:36:16.004","Fritz","","","2024TNSTR.996....1S","2024TNSCR1012....1D","",""
"149515","SN 2024gbs","19:34:51.654","-53:36:57.80","SN Ia","0.06","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS24flj","ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","18.792","orange-ATLAS","2024-04-09 05:30:29.664","ATLAS_Bot1","","","2024TNSTR.989....1T","2024TNSCR1124....1B","",""
"149508","SN 2024gbl","12:25:10.056","-15:30:31.66","SN Ia","0.040855","","","ZTF, ATLAS","ZTF, ATLAS","SCAT","ATLAS, ZTF","ZTF21acqceqc","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","17.3207","r-ZTF","2024-04-07 06:26:11.996","Fritz","","","2024TNSTR.997....1R","2024TNSCR.998....1H","",""
"149499","SN 2024gbc","14:34:31.495","+58:18:32.96","SN IIn","0.0517","SDSS J143431.26+581830.6","0.05165188","ALeRCE","ZTF","ZTF","ALeRCE","ZTF24aaisnlp","P48 - ZTF-Cam","LT - SPRAT","1","1","","18.1809","g-ZTF","2024-04-08 07:47:34.002","ALeRCE","","","2024TNSTR.988....1M","2024TNSCR1181....1W","",""
"149477","SN 2024gah","16:12:31.758","+11:23:07.84","SN II","0.041003","","","ZTF","ZTF","ZTF","ZTF","ZTF24aaifkqk","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.5901","g-ZTF","2024-04-04 10:03:06.912","ZTF_CLU_PUBLIC","","","2024TNSTR.979....1D","2024TNSCR3193....1Q","",""
"149476","SN 2024gag","07:08:42.684","+54:46:51.17","SN II","0.017","MCG +09-12-038","0.017129","XOSS, ATLAS, Pan-STARRS, MASTER, ZTF","XOSS, ATLAS, Pan-STARRS, MASTER, ZTF","LiONS","ATLAS, MASTER, Pan-STARRS, XOSS, ZTF","PSP24N","ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","Lijiang-2.4m - YFOSC","1","1","","19.1","Clear-","2024-04-08 15:45:16.416","Wenjie Zhou","","","2024TNSTR.977....1N","2024TNSCR1013....1L","",""
"149473","SN 2024gad","15:21:23.752","+52:21:12.49","SN Ia","0.04106478941915","","","ZTF, ATLAS, YSE","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, YSE, ZTF","ZTF24aaistkr","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.54","g-ZTF","2024-04-08 08:08:09.600","ZTF_Bot1","","","2024TNSTR.978....1F","2024TNSCR1088....1F","",""
"149468","SN 2024fzy","12:04:15.244","+13:53:07.08","SN Ia","0.1036","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ePESSTO+","Pan-STARRS, ZTF","ZTF24aaieelb","P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.96","g-ZTF","2024-04-04 07:06:14.400","ZTF_Bot1","","","2024TNSTR.978....1F","2024TNSCR1012....1D","",""
"149462","SN 2024fzs","16:49:53.482","-03:42:07.12","SN Ia","0.093","","","ZTF","ZTF","ePESSTO+","ZTF","ZTF24aaitves","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.32","g-ZTF","2024-04-04 10:04:48.000","ZTF_Bot1","","","2024TNSTR.978....1F","2024TNSCR1124....1B","",""
"149453","SN 2024fzj","17:02:25.394","+31:13:07.02","SN IIb","0.034","SDSS J170225.51+311307.9","0.03377803","ALeRCE, ATLAS, Pan-STARRS, YSE","ZTF, ATLAS, Pan-STARRS","UCSC","ALeRCE, ATLAS, Pan-STARRS, YSE","ZTF24aaitxdn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","Keck1 - LRIS","1","1","","20.4365","g-ZTF","2024-04-04 10:20:46.997","ALeRCE","","","2024TNSTR.971....1M","2024TNSCR2572....1D","",""
"149442","SN 2024fza","10:48:48.209","+04:18:24.89","SN Ia","0.068988","","","ZTF, WFST","ZTF, WFST","ZTF","WFST, ZTF","ZTF24aaihwaq","P48 - ZTF-Cam, WFST - WFST-WFC","P60 - SEDM","1","1","","18.65","g-ZTF","2024-04-04 06:00:00.000","ZTF_Bot1","","","2024TNSTR.978....1F","2024TNSCR1001....1F","",""
"149424","SN 2024fyi","12:29:38.340","+32:45:21.92","SN","0.09618","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS24fiz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","UH88 - SNIFS","1","1","","18.831","orange-ATLAS","2024-04-07 08:26:38.976","ATLAS_Bot1","","","2024TNSTR.962....1T","2024TNSCR.998....1H","",""
"149418","SN 2024fyc","13:49:53.910","+26:28:44.88","SN Ia","0.059","","","ATLAS","ATLAS","ZTF","ATLAS","ATLAS24fin","ATLAS-HKO - ATLAS-02","P60 - SEDM","1","1","","19.876","orange-ATLAS","2024-04-07 09:15:03.744","ATLAS_Bot1","","","2024TNSTR.962....1T","2024TNSCR1104....1F","",""
"149411","SN 2024fxv","14:55:33.606","-20:39:56.97","SN Ia","0.08","","","ZTF, BlackGEM, ATLAS, Pan-STARRS","ZTF, BlackGEM, ATLAS, Pan-STARRS","ePESSTO+","ATLAS, BlackGEM, Pan-STARRS, ZTF","ZTF24aaijmct","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.91","g-ZTF","2024-04-03 10:09:07.200","ZTF_Bot1","","","2024TNSTR.967....1F","2024TNSCR1124....1B","",""
"149405","SN 2024fxp","19:35:45.465","+55:25:31.23","SN Ia","0.055","","","ZTF, ATLAS, GOTO, Fink","ZTF, ATLAS, GOTO","ZTF","ATLAS, Fink, GOTO, ZTF","ZTF24aaiowju","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.81","g-ZTF","2024-04-07 11:22:33.600","ZTF_Bot1","","","2024TNSTR.967....1F","2024TNSCR1171....1F","",""
"149403","SN 2024fxo","15:03:27.562","+37:12:30.84","SN Ia","0.079445","LEDA 2095308","","STSP, ZTF, ATLAS, Pan-STARRS","STSP, ZTF, ATLAS, Pan-STARRS","SCAT","ATLAS, Pan-STARRS, STSP, ZTF","STSP-PSN-03","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.6","Clear-","2024-04-07 15:29:54.000","Yuqing Ren","","","2024TNSTR.965....1Z","2024TNSCR.984....1H","",""
"149398","SN 2024fxl","12:40:36.341","+26:30:21.36","SN Ia","0.02201","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","SCAT","ATLAS, Pan-STARRS, ZTF","ATLAS24fhz","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.463","orange-ATLAS","2024-04-07 08:24:39.744","ATLAS_Bot1","","","2024TNSTR.962....1T","2024TNSCR.998....1H","",""
"149396","SN 2024fxj","12:46:47.580","+00:07:05.61","SN Ia-91T-like","0.0878","","","ZTF, YSE","ZTF, Pan-STARRS","ePESSTO+","Pan-STARRS, YSE, ZTF","ZTF24aaieled","P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.45","g-ZTF","2024-04-03 08:03:50.400","ZTF_Bot1","","","2024TNSTR.967....1F","2024TNSCR1012....1D","",""
"149394","SN 2024fxh","11:07:44.375","+31:12:31.10","SN Ia","0.05","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ATLAS","ATLAS, Pan-STARRS","ATLAS24fhs","ATLAS-HKO - ATLAS-02, PS2 - GPC2","NOT - ALFOSC","1","1","","19.391","orange-ATLAS","2024-04-07 07:14:26.016","ATLAS_Bot1","","","2024TNSTR.962....1T","2024TNSCR1168....1A","",""
"149393","SN 2024fxg","06:19:22.940","+47:03:15.80","SN Ia","0.068","","","ZTF, ALeRCE","ZTF","ZTF","ALeRCE, ZTF","ZTF24aaicpfc","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.07","r-ZTF","2024-04-03 05:12:28.800","ZTF_Bot1","","","2024TNSTR.967....1F","2024TNSCR1015....1F","",""
"149392","SN 2024fxf","08:04:41.002","+09:32:21.36","SN Ia-91T-like","0.053","","","ZTF","ZTF","SCAT, ZTF","ZTF","ZTF24aaidwhg","P48 - ZTF-Cam","LT - SPRAT, UH88 - SNIFS","1","1","","18.47","g-ZTF","2024-04-03 07:19:12.000","ZTF_Bot1","","","2024TNSTR.967....1F","2024TNSCR.998....1H, 2024TNSCR1412....1W","",""
"149370","SN 2024fwk","21:41:57.325","-52:34:53.37","SLSN-I","0.15","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS24fgg","ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","18.374","orange-ATLAS","2024-04-06 07:57:31.104","ATLAS_Bot1","","","2024TNSTR.952....1T","2024TNSCR1124....1B","",""
"149369","SN 2024fwj","12:13:39.635","+14:14:39.35","SN Ia","0.051567","","","ATLAS, ZTF, ALeRCE","ATLAS, ZTF","SCAT","ALeRCE, ATLAS, ZTF","ATLAS24fge","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.371","orange-ATLAS","2024-04-06 13:47:59.000","ATLAS_Bot1","","","2024TNSTR.952....1T","2024TNSCR.983....1H","",""
"149326","SN 2024fva","16:41:40.386","+09:48:25.74","SN Ia","0.08","","","GOTO, ATLAS, Pan-STARRS","GOTO, ATLAS, Pan-STARRS","ePESSTO+","ATLAS, GOTO, Pan-STARRS","GOTO24ahc","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-2, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.96","L-GOTO","2024-04-04 05:38:10.176","GOTO_bot","","","2024TNSTR.939....1U","2024TNSCR1153....1B","",""
"149313","SN 2024fuo","16:48:43.269","-04:49:09.08","SN Ia","0.054","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS24fde","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.243","orange-ATLAS","2024-04-03 03:00:08.640","ATLAS_Bot1","","","2024TNSTR.938....1T","2024TNSCR1016....1J","",""
"149298","SN 2024ftz","13:23:24.705","-03:14:19.44","SN Ia","0.105","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS24fcc","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.298","orange-ATLAS","2024-04-03 22:17:37.824","ATLAS_Bot1","","","2024TNSTR.938....1T","2024TNSCR1076....1S","",""
"149252","SN 2024fsf","06:26:56.209","-63:06:20.20","SN Ia","0.0746","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS24eyu","ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","19.235","orange-ATLAS","2024-04-05 00:44:09.024","ATLAS_Bot1","","","2024TNSTR.938....1T","2024TNSCR.980....1D","",""
"149226","SN 2024frf","17:47:44.660","+40:50:50.28","SN II","0.03","SDSS J174745.06+405052.0","","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF24aaijsxa","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.7521","g-ZTF","2024-04-04 10:24:50.999","ALeRCE","","","2024TNSTR.921....1M","2024TNSCR1089....1S","",""
"149213","SN 2024fqs","23:02:27.811","+27:12:20.93","SN II","0.034","SDSS J230227.96+271224.2","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE, Pan-STARRS","ZTF24aaefwoh","P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.927","r-ZTF","2024-04-03 12:33:23.996","ALeRCE","","","2024TNSTR.921....1M","2024TNSCR1451....1Q","",""
"149206","SN 2024fql","13:21:12.452","+17:39:18.88","SN Ia","0.095","SDSS J132112.43+173918.9","","ALeRCE, ATLAS","ZTF, ATLAS","ePESSTO+","ALeRCE, ATLAS","ZTF24aaieprk","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.2069","g-ZTF","2024-03-29 08:09:10.002","ALeRCE","","","2024TNSTR.921....1M","2024TNSCR1012....1D","",""
"149202","SN 2024fqh","16:06:21.596","+17:45:11.96","SN Ia","0.04","SDSS J160621.60+174512.2","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","Fink","ALeRCE, ATLAS, Pan-STARRS","ZTF24aaiftcp","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","ANU-2.3m - WiFeS","1","1","","20.3006","r-ZTF","2024-03-29 10:13:58.999","ALeRCE","","","2024TNSTR.921....1M","2024TNSCR1336....1M","",""
"149197","SN 2024fqc","11:45:04.181","-26:37:30.89","SN Ia","0.1","WISEA J114504.07-263733.2","","ALeRCE, Pan-STARRS, Fink","ZTF, Pan-STARRS","Fink","ALeRCE, Fink, Pan-STARRS","ZTF24aaiigrt","P48 - ZTF-Cam, PS2 - GPC2","ANU-2.3m - WiFeS","1","1","","19.7472","r-ZTF","2024-04-04 06:37:00.998","ALeRCE","","","2024TNSTR.921....1M","2024TNSCR1368....1M","",""
"149177","SN 2024fpj","14:48:57.193","-07:27:14.68","SN","","","","ATLAS, BlackGEM","ATLAS, BlackGEM","ePESSTO+","ATLAS, BlackGEM","ATLAS24eww","ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.245","orange-ATLAS","2024-04-03 02:48:06.336","ATLAS_Bot1","","","2024TNSTR.923....1T","2024TNSCR.980....1D","",""
"149173","SN 2024fpf","14:21:16.686","+22:02:24.12","SN II","0.0152","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ePESSTO+","ATLAS, Pan-STARRS, ZTF","ATLAS24ewm","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.306","orange-ATLAS","2024-04-04 12:40:45.120","ATLAS_Bot1","","","2024TNSTR.923....1T","2024TNSCR.944....1D","",""
"149168","SN 2024fpb","19:09:50.271","-17:55:43.47","SN II","0.022132","","","ZTF, BlackGEM","ZTF, BlackGEM","ZTF","BlackGEM, ZTF","ZTF24aaiahlv","BG2 - BlackGEM-Cam2, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam","P200 - DBSP","1","1","","17.9","r-ZTF","2024-03-29 11:19:40.800","ZTF_Bot1","","","2024TNSTR.931....1F","2024TNSCR1105....1S","",""
"149159","SN 2024fot","13:06:54.157","-22:06:40.81","SN Ia","0.04","","","ZTF, ATLAS, Fink, GOTO, BlackGEM, Pan-STARRS","ZTF, ATLAS, GOTO, BlackGEM, Pan-STARRS","Fink","ATLAS, BlackGEM, Fink, GOTO, Pan-STARRS, ZTF","ZTF24aaiehwu","ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS2 - GPC2","ANU-2.3m - WiFeS","1","1","","19.17","g-ZTF","2024-04-04 07:32:09.600","ZTF_Bot1","","","2024TNSTR.931....1F","2024TNSCR1103....1M","",""
"149154","SN 2024fop","17:13:31.450","+21:36:18.29","SN Ia","0.048","","","GOTO, ALeRCE","GOTO, ZTF","SCAT","ALeRCE, GOTO","GOTO24agx","GOTO-N - GOTO-2, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.7","L-GOTO","2024-04-03 04:36:13.248","GOTO_bot","","","2024TNSTR.925....1U","2024TNSCR1014....1D","",""
"149124","SN 2024fom","11:21:19.117","+47:02:24.90","SN Ia","0.11","SDSS J112119.24+470224.6","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SCAT","ALeRCE, ATLAS, Pan-STARRS","ZTF24aahxyur","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","19.2597","g-ZTF","2024-04-03 07:49:38.004","ALeRCE","","","2024TNSTR.906....1M","2024TNSCR1014....1D","",""
"149119","SN 2024foh","13:11:54.555","-07:02:58.76","SN Ia","0.09","LEDA 1025132","","ALeRCE, ATLAS, BlackGEM, Fink","ZTF, ATLAS, BlackGEM","ZTF","ALeRCE, ATLAS, BlackGEM, Fink","ZTF24aaieino","ATLAS-STH - ATLAS-03, BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.7447","g-ZTF","2024-04-03 08:03:26.001","ALeRCE","","","2024TNSTR.906....1M","2024TNSCR1268....1F","",""
"149117","SN 2024fof","16:31:57.446","+71:01:18.46","SN IIn","0.114","","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF24aaifila","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.8018","g-ZTF","2024-04-03 10:29:07.996","ALeRCE","","","2024TNSTR.906....1M","2024TNSCR1313....1R","",""
"149065","SN 2024fmh","07:23:46.784","+71:31:19.95","SN Ia","0.063","","","ZTF, ALeRCE, ATLAS","ZTF, ATLAS","SCAT","ALeRCE, ATLAS, ZTF","ZTF24aaicquq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","19.2","r-ZTF","2024-04-03 05:18:14.400","ZTF_Bot1","","","2024TNSTR.914....1F","2024TNSCR1014....1D","",""
"149052","SN 2024flw","20:44:30.127","+11:24:28.50","SN Ia","0.063","","","ZTF, ALeRCE","ZTF","ZTF","ALeRCE, ZTF","ZTF24aahxmew","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.32","g-ZTF","2024-04-03 11:19:40.800","ZTF_Bot1","","","2024TNSTR.914....1F","2024TNSCR1001....1F","",""
"149050","SN 2024flu","16:03:02.875","+79:49:00.36","SN Ia","0.044","","","ZTF, ATLAS, ALeRCE","ZTF, ATLAS","ZTF","ALeRCE, ATLAS, ZTF","ZTF24aaiehiv","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.76","g-ZTF","2024-04-03 10:29:16.800","ZTF_Bot1","","","2024TNSTR.914....1F","2024TNSCR1001....1F","",""
