"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"185596","SN 2025thh","22:49:31.536","-63:28:07.93","SN Ia","0.071","","","GOTO, ATLAS","GOTO, ATLAS","ePESSTO+","ATLAS, GOTO","GOTO25fqt","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","18.52","L-GOTO","2025-08-05 13:34:47.712","GOTO_bot","","","2025TNSTR3081....1O","2025TNSCR3147....1v","",""
"185592","SN 2025thd","04:38:12.169","+21:09:32.35","SN Ia","0.061","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS25jcl","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.877","orange-ATLAS","2025-08-05 14:30:42.624","ATLAS_Bot1","","","2025TNSTR3076....1T","2025TNSCR3267....1F","",""
"185591","SN 2025thc","01:15:44.096","+25:27:16.82","SN Ia","0.078","","","ATLAS, ZTF, Pan-STARRS, LAST","ATLAS, ZTF, Pan-STARRS, LAST","ZTF","ATLAS, LAST, Pan-STARRS, ZTF","ATLAS25jck","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, LAST - LAST-Cam, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.249","orange-ATLAS","2025-08-05 13:10:52.608","ATLAS_Bot1","","","2025TNSTR3076....1T","2025TNSCR3130....1F","",""
"185584","SN 2025tgv","23:42:10.715","-64:51:17.16","SN Ia","0.069","","","GOTO","GOTO","ePESSTO+","GOTO","GOTO25fqp","GOTO-S - GOTO-3, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","18.39","L-GOTO","2025-08-05 13:27:13.248","GOTO_bot","","","2025TNSTR3080....1K","2025TNSCR3147....1v","",""
"185581","SN 2025tgs","04:53:53.674","-50:02:06.11","SN Ia-91T-like","0.04","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS, GOTO","ATLAS25jby","ATLAS-CHL - ATLAS-04, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","17.352","cyan-ATLAS","2025-08-05 08:51:05.184","ATLAS_Bot1","","","2025TNSTR3076....1T","2025TNSCR3118....1V","",""
"185580","SN 2025tgr","04:45:47.212","-51:30:52.32","SN Ia","0.065","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS, GOTO","ATLAS25jbx","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","18.187","cyan-ATLAS","2025-08-05 08:51:05.184","ATLAS_Bot1","","","2025TNSTR3076....1T","2025TNSCR3147....1v","",""
"185574","SN 2025tgl","02:40:44.203","+10:08:51.37","SN II","0.026755","","","ZTF, GOTO, ATLAS, Fink","ZTF, GOTO, ATLAS","ePESSTO+, ZTF","ATLAS, GOTO, ZTF","ZTF25abhkdne","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.8493","r-ZTF","2025-08-05 10:20:46.003","Fritz","","","2025TNSTR3086....1S","2025TNSCR3138....1v, 2025TNSCR3270....1S","",""
"185567","SN 2025tge","01:45:37.767","-04:34:31.78","SN Ia","0.068","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS25jbq","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, GOTO-S - GOTO-4, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.745","wide-ATLAS","2025-08-05 02:51:31.968","ATLAS_Bot1","","","2025TNSTR3076....1T","2025TNSCR3121....1F","",""
"185564","SN 2025tgb","14:58:30.403","+31:54:45.30","SN Ia","0.052","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS25jbn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.836","orange-ATLAS","2025-08-05 06:45:36.288","ATLAS_Bot1","","","2025TNSTR3076....1T","2025TNSCR3284....1F","",""
"185562","SN 2025tfz","16:25:37.489","+10:19:29.20","SN Ia","0.123","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ePESSTO+","ATLAS, Pan-STARRS, ZTF","ZTF25abghcmh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.5437","r-ZTF","2025-08-01 06:43:48.996","Fritz","","","2025TNSTR3086....1S","","",""
"185561","SN 2025tfy","01:55:03.397","-81:37:19.20","SN Ia","0.072","","","BlackGEM, GOTO","BlackGEM, GOTO","ePESSTO+","BlackGEM, GOTO","BGEM J015503.39-813719.2","BG3 - BlackGEM-Cam3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.56","BG-q-BlackGem","2025-08-05 06:14:17.000","BlackGEM_Bot1","","","2025TNSTR3078....1L","2025TNSCR3127....1v","",""
"185515","SN 2025ter","19:18:40.066","-34:55:08.11","SN Ia","0.016","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS25jao","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.335","orange-ATLAS","2025-08-03 22:06:23.040","ATLAS_Bot1","","","2025TNSTR3062....1T","2025TNSCR3147....1v","",""
"185425","SN 2025tbf","05:37:10.798","+14:39:45.86","SN II","0.017839","","","ZTF","ZTF","ZTF","ZTF","ZTF25abgepus","P48 - ZTF-Cam","P200 - NGPS","1","1","","18.6486","r-ZTF","2025-07-31 11:58:57.999","Fritz","","","2025TNSTR3054....1W","","",""
"185421","SN 2025tbb","17:41:02.691","+39:14:08.88","SN II","0.045","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abghevu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","21.0571","g-ZTF","2025-07-31 06:42:39.997","Fritz","","","2025TNSTR3055....1S","2025TNSCR3268....1S","",""
"185419","SN 2025taz","18:44:31.334","+12:21:50.43","SN Ia","0.015507","","","ZTF, GOTO","ZTF, GOTO","ZTF","GOTO, ZTF","ZTF23aaritkm","GOTO-S - GOTO-4, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.5492","r-ZTF","2025-08-03 04:17:46.999","Fritz","","","2025TNSTR3055....1S","2025TNSCR3131....1W","",""
"185406","SN 2025tam","18:55:34.321","-53:43:22.76","SN II","0.0086","","","ATLAS, GOTO","ATLAS, GOTO","None, DLT40","ATLAS, GOTO","ATLAS25iym","ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","SALT - RSS, SOAR - Goodman","1","1","","16.044","orange-ATLAS","2025-08-02 22:07:39.072","ATLAS_Bot1","","","2025TNSTR3049....1T","2025TNSCR3089....1C, 2025TNSCR3088....1J","",""
"185341","SN 2025syb","19:29:45.014","+80:21:14.73","SN Ia","0.084","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abgpuno","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5174","g-ZTF","2025-08-02 05:45:46.998","Fritz","","","2025TNSTR3044....1S","2025TNSCR3236....1F","",""
"185331","SN 2025sxr","18:24:12.956","+44:14:53.53","SN Ia","0.0727","WISEA J182413.16+441453.2","","ALeRCE, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF25abghglc","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam, PS2 - GPC2","Lick-3m - KAST","1","1","","19.9643","g-ZTF","2025-08-01 06:12:23.999","ALeRCE","","","2025TNSTR3035....1M","","",""
"185327","SN 2025sxn","00:56:11.077","+00:38:55.10","SN Ia","0.082","SDSS J005611.30+003856.2","","ALeRCE, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF25abgoqzv","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.4527","g-ZTF","2025-08-01 11:11:25.996","ALeRCE","","","2025TNSTR3035....1M","2025TNSCR3236....1F","",""
"185324","SN 2025sxk","03:44:53.043","+04:03:01.35","SN Ia","0.037","","","ATLAS, GOTO, ZTF","ATLAS, GOTO, ZTF","ePESSTO+","ATLAS, GOTO, ZTF","ATLAS25itj","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.164","cyan-ATLAS","2025-08-01 14:10:48.576","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3147....1v","",""
"185319","SN 2025sxf","04:06:30.522","+23:23:07.65","SN Ia","0.057","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS25itc","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.969","orange-ATLAS","2025-07-27 13:53:57.696","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3250....1F","",""
"185318","SN 2025sxe","03:02:17.433","-02:29:52.04","SN Ia","0.068","","","ATLAS, GOTO, ZTF","ATLAS, GOTO, ZTF","ePESSTO+","ATLAS, GOTO, ZTF","ATLAS25itb","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.267","cyan-ATLAS","2025-08-01 13:59:27.744","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3147....1v","",""
"185296","SN 2025swj","22:30:45.836","-01:08:23.77","SN Ia","0.08","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF25abgahjn","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","21.0467","g-ZTF","2025-07-29 10:35:29.002","Fritz","","","2025TNSTR3030....1S","2025TNSCR3221....1S","",""
"185293","SN 2025swg","03:39:18.633","-04:37:08.21","SN Ia","0.068","","","ATLAS, GOTO, BlackGEM","ATLAS, GOTO, BlackGEM","ePESSTO+","ATLAS, BlackGEM, GOTO","ATLAS25isd","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, GOTO-S - GOTO-3, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","18.381","orange-ATLAS","2025-07-29 03:46:34.176","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3147....1v","",""
"185286","SN 2025svz","15:09:10.556","-06:31:48.41","SN Ic-BL","0.0239","","","ATLAS, GOTO","ATLAS, GOTO","SAAO IO","ATLAS, GOTO","ATLAS25irk","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-S - GOTO-3","Lesedi - Mookodi","1","1","","18.761","wide-ATLAS","2025-07-29 21:10:21.216","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3265....1E","",""
"185283","SN 2025svw","15:59:09.652","+26:35:19.34","SN Ia","0.088","","","ATLAS, ZTF, Pan-STARRS, GOTO, YSE","ATLAS, ZTF, Pan-STARRS, GOTO","ePESSTO+","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25ird","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.642","orange-ATLAS","2025-07-28 08:11:38.688","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3127....1v","",""
"185281","SN 2025svu","20:08:31.373","-25:27:13.98","SN Ia","0.027409","","","ZTF, ATLAS, BlackGEM, Pan-STARRS","ZTF, ATLAS, BlackGEM, Pan-STARRS","ZTF","ATLAS, BlackGEM, Pan-STARRS, ZTF","ZTF25abghnwv","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.6159","g-ZTF","2025-07-31 07:07:20.003","Fritz","","","2025TNSTR3030....1S","2025TNSCR3154....1C","",""
"185271","SN 2025svk","22:10:45.487","+05:52:05.91","SN","0.081","","","LAST","LAST","None","LAST","","LAST - LAST-Cam","P200 - NGPS","1","1","","18.51","Clear-","2025-08-01 00:12:37.728","LAST_Bot1","","","2025TNSTR3024....1K","2025TNSCR3091....1Y","",""
"185263","SN 2025svc","15:50:04.958","-20:41:40.95","SN Ia","0.104","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS25iqu","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","19.138","cyan-ATLAS","2025-07-29 01:04:29.856","ATLAS_Bot1","","","2025TNSTR3022....1T","2025TNSCR3147....1v","",""
"185258","SN 2025sux","14:09:35.449","+54:45:02.47","SN Ia","0.039","","","ATLAS, YSE, GOTO","ATLAS, Pan-STARRS, GOTO","UCSC","ATLAS, GOTO, Pan-STARRS","ATLAS25iqp","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, PS2 - GPC2","Lick-3m - KAST","1","1","","18.764","orange-ATLAS","2025-07-31 06:55:55.776","ATLAS_Bot1","","","2025TNSTR2999....1T","2025TNSCR3235....1P","",""
"185192","SN 2025ssk","05:27:47.473","+19:56:58.18","SN II","0.027299","","","ZTF","ZTF","ZTF","ZTF","ZTF25abgekqc","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.4099","r-ZTF","2025-07-31 11:43:22.995","Fritz","","","2025TNSTR3012....1S","2025TNSCR3073....1S","",""
"185142","SN 2025sqn","00:50:54.694","+25:37:43.70","SN Ia","0.050575","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF25abepnei","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.8124","g-ZTF","2025-07-24 08:54:14.002","Fritz","","","2025TNSTR2997....1S","2025TNSCR3016....1F","",""
"185141","SN 2025sqm","18:16:20.846","+47:49:04.90","SN Ia","0.05","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","None","ATLAS, Pan-STARRS","ATLAS25inh","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, PS1 - GPC1","BL41 - FOSC-E5535","1","1","","18.19","wide-ATLAS","2025-07-26 00:22:48.576","ATLAS_Bot1","","","2025TNSTR2983....1T","2025TNSCR3119....1B","",""
"185134","SN 2025sqh","16:08:49.978","+39:20:16.75","SN Ia","0.081","","","ZTF, ATLAS, YSE, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","UCSC","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abfnszm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Lick-3m - KAST","1","1","","19.3845","i-ZTF","2025-07-30 05:28:27.001","Fritz","","","2025TNSTR2997....1S","2025TNSCR3235....1P","",""
"185133","SN 2025sqg","00:22:10.433","+34:45:57.55","SN Ia","0.043","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF25abewrxj","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.4334","r-ZTF","2025-07-27 09:53:15.002","Fritz","","","2025TNSTR2997....1S","2025TNSCR3016....1F","",""
"185116","SN 2025spw","21:32:12.672","+21:30:49.02","SN II","0.021","","","GOTO, LAST, ATLAS, Pan-STARRS","GOTO, LAST, ATLAS, Pan-STARRS","ePESSTO+","ATLAS, GOTO, LAST, Pan-STARRS","GOTO25fod","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-4, LAST - LAST-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.13","L-GOTO","2025-07-30 00:29:17.376","GOTO_bot","","","2025TNSTR2985....1K","2025TNSCR3127....1v","",""
"185115","SN 2025spv","01:20:35.644","+42:21:26.91","SN Ia","0.092","","","GOTO, ATLAS, ZTF, Pan-STARRS","GOTO, ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO25foa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.59","L-GOTO","2025-07-29 04:18:31.392","GOTO_bot","","","2025TNSTR2985....1K","2025TNSCR3294....1F","",""
"185080","SN 2025som","03:27:36.321","-03:46:20.49","SN Ia","0.025992","","","ATLAS, ZTF, YSE","ATLAS, ZTF, Pan-STARRS","None","ATLAS, Pan-STARRS, ZTF","ATLAS25ile","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","P200 - NGPS","1","1","","17.765","orange-ATLAS","2025-07-29 03:46:34.176","ATLAS_Bot1","","","2025TNSTR2966....1T","2025TNSCR3090....1Y","",""
"185078","SN 2025sok","04:48:38.182","-37:17:03.07","SN Ia","0.077","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS25ilc","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.925","orange-ATLAS","2025-07-28 03:40:56.352","ATLAS_Bot1","","","2025TNSTR2966....1T","2025TNSCR3127....1v","",""
"185074","SN 2025sog","16:34:38.269","+21:19:11.80","SN II","0.035476","","","ATLAS, GOTO, ZTF, Pan-STARRS","ATLAS, GOTO, ZTF, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25ikw","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","Lick-3m - KAST","1","1","","18.559","orange-ATLAS","2025-07-26 07:50:30.336","ATLAS_Bot1","","","2025TNSTR2966....1T","","",""
"185066","SN 2025sny","23:44:00.933","+51:05:18.59","SN IIb","0.04","","","ZTF","ZTF","ZTF","ZTF","ZTF25abedagz","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.5556","g-ZTF","2025-07-26 09:24:13.999","BTSbot_bot","","","2025TNSTR2977....1R","2025TNSCR3017....1S","",""
"185064","SN 2025snw","22:00:48.324","+43:30:44.62","SN Ia","0.031","","","ZTF, GOTO, ATLAS, Fink","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF25abdwelu","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P200 - NGPS","1","1","","20.7243","r-ZTF","2025-07-23 09:21:23.999","Fritz","","","2025TNSTR2979....1A","2025TNSCR3093....1D","",""
"185060","SN 2025sns","21:51:37.871","-27:14:52.93","SN Ia","0.091","","","ZTF, BlackGEM, ATLAS, Fink","ZTF, BlackGEM, ATLAS","ePESSTO+, ZTF","ATLAS, BlackGEM, ZTF","ZTF25abeuvaa","ATLAS-CHL - ATLAS-04, ATLAS-TDO - ATLAS-05, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","20.474","g-ZTF","2025-07-26 08:31:48.996","Fritz","","","2025TNSTR2976....1S","2025TNSCR3202....1v, 2025TNSCR3284....1F","",""
"185043","SN 2025snb","22:31:55.513","+32:40:43.28","SN Ia","0.011","SDSS J223155.48+324044.1","","ALeRCE, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abewmjr","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.362","g-ZTF","2025-07-28 07:56:38.003","ALeRCE","","","2025TNSTR2946....1M","2025TNSCR3016....1F","",""
"185029","SN 2025smn","22:15:37.675","-30:35:01.96","SN Ia","0.086","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS25ijf","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.36","cyan-ATLAS","2025-07-26 05:05:01.248","ATLAS_Bot1","","","2025TNSTR2947....1T","2025TNSCR3047....1F","",""
